date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:17:34	9631/9631	---M--	200	added ('OK')	image/png	etag:%22bd162a6976b0a9de%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/de-correspondent.png?fit=500%2C248&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/de-correspondent54c2.png	(from https://gamaan.org/gamaan-in-media/)
21:17:34	11019/11019	---M--	200	added ('OK')	image/png	etag:%222fb41b0f6326f539%22	https://i0.wp.com/boeken.doorbraak.be/wp-content/uploads/2018/12/RGB_Logo_Doorbraak.be_.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/boeken.doorbraak.be/wp-content/uploads/2018/12/RGB_Logo_Doorbraak.be_eb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:35	38701/38701	---M--	200	added ('OK')	image/png	etag:%22c02ffa5f33c6a9fa%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/06/Utrecht-University.png?fit=1767%2C601&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/06/Utrecht-Universitye5ef.png	(from https://gamaan.org/gamaan-in-media/)
21:17:35	70141/70141	---M--	200	added ('OK')	image/png	etag:8ff5e01e757a4f8b0835ef6fb769b183	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Logo_rijksoverheid_met_beeldmerk.svg/1280px-Logo_rijksoverheid_met_beeldmerk.svg.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Logo_rijksoverheid_met_beeldmerk.svg/1280px-Logo_rijksoverheid_met_beeldmerk.svg.png	(from https://gamaan.org/gamaan-in-media/)
21:17:36	36235/36235	---M--	200	added ('OK')	image/png	etag:7adc4c2a6a81fadd20822c6cd374c244	https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Reformatorisch_Dagblad.svg/1200px-Reformatorisch_Dagblad.svg.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Reformatorisch_Dagblad.svg/1200px-Reformatorisch_Dagblad.svg.png	(from https://gamaan.org/gamaan-in-media/)
21:17:36	19924/19924	---M--	200	added ('OK')	image/png	etag:ff294f3827caa71c46091d4cff976879	https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/NRC_logo.svg/1280px-NRC_logo.svg.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/commons/thumb/7/71/NRC_logo.svg/1280px-NRC_logo.svg.png	(from https://gamaan.org/gamaan-in-media/)
21:17:37	19495/19495	---M--	200	added ('OK')	image/png	etag:c764c850bc852dfbb9b374554a21c928	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Deutschlandfunk_Logo_2017.svg/2560px-Deutschlandfunk_Logo_2017.svg.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Deutschlandfunk_Logo_2017.svg/2560px-Deutschlandfunk_Logo_2017.svg.png	(from https://gamaan.org/gamaan-in-media/)
21:17:38	11591/11591	---M--	200	added ('OK')	image/png	etag:ca5727062d61d8860105ce93034fd033	https://upload.wikimedia.org/wikipedia/commons/5/56/Welt_TV_Alternative_Logo_2016.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/commons/5/56/Welt_TV_Alternative_Logo_2016.png	(from https://gamaan.org/gamaan-in-media/)
21:17:38	9877/9877	---M--	200	added ('OK')	image/png	etag:%2290af59929121b82b%22	https://i0.wp.com/www.hmkv.de/files/hmkv/ausstellungen/2022/HOMI/Logos/jungle-world-logo.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/www.hmkv.de/files/hmkv/ausstellungen/2022/HOMI/Logos/jungle-world-logoeb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:38	12018/12018	---M--	200	added ('OK')	image/png	etag:%22f98e9e1f69a4c068%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/DW-e1648222374774.png?fit=500%2C136&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/DW-e164822237477467af.png	(from https://gamaan.org/gamaan-in-media/)
21:17:39	8101/8101	---M--	200	added ('OK')	image/png	etag:%22c2c8496dabfd3817%22	https://i0.wp.com/www.humanistisch.net/media/2020/06/humanistisch-logo-02.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/www.humanistisch.net/media/2020/06/humanistisch-logo-02eb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:39	2787/2787	---M--	200	added ('OK')	image/png	etag:%224263f641a1b9f4e1%22	https://i0.wp.com/fowid.de/sites/all/themes/subthemes/fowid/logo.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/fowid.de/sites/all/themes/subthemes/fowid/logoeb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:39	22488/22488	---M--	200	added ('OK')	image/png	etag:ce3fe4620b70d46f1bd98b1adb58ffde	https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/DER_STANDARD_LOGO_schwarz.svg/1280px-DER_STANDARD_LOGO_schwarz.svg.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/commons/thumb/2/24/DER_STANDARD_LOGO_schwarz.svg/1280px-DER_STANDARD_LOGO_schwarz.svg.png	(from https://gamaan.org/gamaan-in-media/)
21:17:40	5115/5115	---M--	200	added ('OK')	image/png	etag:%221e8a6847705b4856%22	https://i0.wp.com/worldcoalition.org/wp-content/uploads/2020/09/logo.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/worldcoalition.org/wp-content/uploads/2020/09/logoeb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:40	56084/56084	---M--	200	added ('OK')	image/png	etag:8d5693a54cb82a342580803b6aeab639	https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/L-opinion.svg/1920px-L-opinion.svg.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/commons/thumb/0/09/L-opinion.svg/1920px-L-opinion.svg.png	(from https://gamaan.org/gamaan-in-media/)
21:17:41	35823/35823	---M--	200	added ('OK')	image/png	etag:%222ddd81cd3ff1bcd4%22	https://i0.wp.com/logodownload.org/wp-content/uploads/2017/04/o-globo-logo-1.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/logodownload.org/wp-content/uploads/2017/04/o-globo-logo-1eb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:42	8381/8381	---M--	200	added ('OK')	image/png	etag:%22e9677f5cd4a9c7bf%22	https://i0.wp.com/s.hurriyet.com.tr/static/images/hurriyet/share-img-new.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/s.hurriyet.com.tr/static/images/hurriyet/share-img-neweb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:43	50848/50848	---M--	200	added ('OK')	image/png	etag:%229d1744328dd6902a%22	https://i0.wp.com/logos-download.com/wp-content/uploads/2021/01/Cumhuriyet_Logo.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/logos-download.com/wp-content/uploads/2021/01/Cumhuriyet_Logoeb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:43	21/21	---M--	403	error ('Forbidden')	text/plain	date:Thu,%2025%20Jan%202024%2017:17:43%20GMT	https://scontent-prg1-1.xx.fbcdn.net/v/t1.6435-9/141510005_129808048978117_1246757262260067733_n.png?_nc_cat=110&ccb=1-5&_nc_sid=e3f864&_nc_ohc=TAjn8RwKR60AX8AsPeu&_nc_ht=scontent-prg1-1.xx&oh=00_AT-xkz5woO0Xyw-vlSEhFl1cdCUK3gmA7e2U-YxR8yXqAQ&oe=626546E5	C:/My%20Web%20Sites/UM/scontent-prg1-1.xx.fbcdn.net/v/t1.6435-9/141510005_129808048978117_1246757262260067733_n.11e5fa6.delayed	(from https://gamaan.org/gamaan-in-media/)
21:17:44	49/49	---MC-	400	error ('Bad%20Request')	text/html	date:Thu,%2025%20Jan%202024%2017:17:44%20GMT	https://i0.wp.com/lindro.it/wp-content/uploads/2017/03/Logo-lindro-GRANDE.jpg?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/lindro.it/wp-content/uploads/2017/03/Logo-lindro-GRANDEeb45.jpg	(from https://gamaan.org/gamaan-in-media/)
21:17:45	12572/12572	---M--	200	added ('OK')	image/png	etag:%22f9d8b8f2a8aca076%22	https://i0.wp.com/scenarieconomici.it/wp-content/uploads/2015/11/Logo-Scenari-Economici-alta-risoluzione1.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/scenarieconomici.it/wp-content/uploads/2015/11/Logo-Scenari-Economici-alta-risoluzione1eb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:45	21836/21836	---M--	200	added ('OK')	image/png	etag:%220b11092ecbe0e77d%22	https://i0.wp.com/www.osmed.it/wp-content/uploads/2019/04/OSMED_180.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/www.osmed.it/wp-content/uploads/2019/04/OSMED_180eb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:45	2934/2934	---M--	200	added ('OK')	image/png	etag:%2264796018ff91c05d%22	https://i0.wp.com/takku.net/images/logo6b454cf9.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/takku.net/images/logo6b454cf9eb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:45	16508/16508	---M--	200	added ('OK')	image/jpeg	etag:%224a5e8d88c4d49e78%22	https://i0.wp.com/globalnyt.dk/wp-content/uploads/2021/08/gn_logo.jpg?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/globalnyt.dk/wp-content/uploads/2021/08/gn_logoeb45.jpg	(from https://gamaan.org/gamaan-in-media/)
21:17:46	45753/45753	---M--	200	added ('OK')	image/png	etag:a34e9fb1e284ba201a78addb194896dd	https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/BBC_Russian_Service_2022.svg/1200px-BBC_Russian_Service_2022.svg.png	C:/My%20Web%20Sites/UM/upload.wikimedia.org/wikipedia/commons/thumb/7/77/BBC_Russian_Service_2022.svg/1200px-BBC_Russian_Service_2022.svg.png	(from https://gamaan.org/gamaan-in-media/)
21:17:46	9215/9215	---M--	200	added ('OK')	image/png	etag:%22650d9892874d3154%22	https://i0.wp.com/www.ukrainianlessons.com/wp-content/uploads/2020/04/bbc.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/www.ukrainianlessons.com/wp-content/uploads/2020/04/bbceb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:47	9442/9442	---M--	200	added ('OK')	image/png	etag:%2212e739a41560b875%22	https://i0.wp.com/news.files.bbci.co.uk/ws/img/logos/og/uzbek.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/news.files.bbci.co.uk/ws/img/logos/og/uzbekeb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:48	4155/4155	---M--	200	added ('OK')	image/png	etag:%22c9410c3048704f14%22	https://i0.wp.com/www.cup.com.hk/wp-content/themes/notio-wp-child/assets/img/cup_logo.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/www.cup.com.hk/wp-content/themes/notio-wp-child/assets/img/cup_logoeb45.png	(from https://gamaan.org/gamaan-in-media/)
21:17:48	197/197	---M--	200	added ('OK')	text/css	etag:%22654de70a-c5%22	https://gamaan.org/wp-content/uploads/elementor/css/post-2118.css?ver=1694176969	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/uploads/elementor/css/post-21181f5d.css	(from https://gamaan.org/donate/)
21:17:50	23065/23065	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2025%20Jan%202024%2017:17:50%20GMT	https://gamaan.org/fa/%d8%ad%d9%85%d8%a7%db%8c%d8%aa/	C:/My%20Web%20Sites/UM/gamaan.org/fa/%d8%ad%d9%85%d8%a7%db%8c%d8%aa/index.html	(from https://gamaan.org/donate/)
21:17:50	9077/9077	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:17:50%20GMT	https://gamaan.org/wp-json/wp/v2/pages/2118	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/wp/v2/pages/2118.json	(from https://gamaan.org/donate/)
21:17:51	2071/2071	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:17:51%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Fdonate%2F	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embed24c1.json	(from https://gamaan.org/donate/)
21:17:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2017:17:51%20GMT	https://gamaan.org/?p=2118	C:/My%20Web%20Sites/UM/gamaan.org/index06c3.html	(from https://gamaan.org/donate/)
21:17:52	2228/2228	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jan%202024%2017:17:52%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Fdonate%2F&format=xml	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embedf162	(from https://gamaan.org/donate/)
21:17:53	4229/4229	---M--	200	added ('OK')	image/png	etag:%228606b342d2017bf6%22	https://i0.wp.com/gamaan.org/wp-content/uploads/elementor/thumbs/Daco_472332-pmmggmwfs7nxxbhe9or0foflriphktfh9ewba2k8xc.png?ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/elementor/thumbs/Daco_472332-pmmggmwfs7nxxbhe9or0foflriphktfh9ewba2k8xceb45.png	(from https://gamaan.org/donate/)
21:17:53	2537/2537	---MCZ	200	added ('OK')	text/css	etag:W/%22654de70a-9e9%22	https://gamaan.org/wp-content/uploads/elementor/css/post-1934.css?ver=1694165580	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/uploads/elementor/css/post-19349102.css	(from https://gamaan.org/contact/)
21:17:54	22911/22911	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2025%20Jan%202024%2017:17:54%20GMT	https://gamaan.org/fa/%d8%aa%d9%85%d8%a7%d8%b3/	C:/My%20Web%20Sites/UM/gamaan.org/fa/%d8%aa%d9%85%d8%a7%d8%b3/index.html	(from https://gamaan.org/contact/)
21:17:54	9118/9118	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:17:54%20GMT	https://gamaan.org/wp-json/wp/v2/pages/1934	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/wp/v2/pages/1934.json	(from https://gamaan.org/contact/)
21:17:55	2076/2076	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:17:55%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Fcontact%2F	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embed08c0.json	(from https://gamaan.org/contact/)
21:17:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2017:17:55%20GMT	https://gamaan.org/?p=1934	C:/My%20Web%20Sites/UM/gamaan.org/indexd8b3.html	(from https://gamaan.org/contact/)
21:17:57	2233/2233	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jan%202024%2017:17:56%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embeda4af	(from https://gamaan.org/contact/)
21:17:57	816/816	---MCZ	200	added ('OK')	text/css	etag:W/%22654de70a-330%22	https://gamaan.org/wp-content/uploads/elementor/css/post-3311.css?ver=1694171768	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/uploads/elementor/css/post-3311ca59.css	(from https://gamaan.org/subscribe/)
21:17:58	12413/12413	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:17:58%20GMT	https://gamaan.org/wp-json/wp/v2/pages/3311	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/wp/v2/pages/3311.json	(from https://gamaan.org/subscribe/)
21:17:59	116549/116549	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jan%202024%2017:17:58%20GMT	https://gamaan.org/fa/elementor-3384/	C:/My%20Web%20Sites/UM/gamaan.org/fa/elementor-3384/index.html	(from https://gamaan.org/subscribe/)
21:17:59	2086/2086	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:17:59%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Fsubscribe%2F	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embed4177.json	(from https://gamaan.org/subscribe/)
21:17:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2017:17:59%20GMT	https://gamaan.org/?p=3311	C:/My%20Web%20Sites/UM/gamaan.org/index0c99.html	(from https://gamaan.org/subscribe/)
21:18:00	2243/2243	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jan%202024%2017:18:00%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Fsubscribe%2F&format=xml	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embed9c47	(from https://gamaan.org/subscribe/)
21:18:01	84320/84320	---MCZ	200	added ('OK')	text/css	etag:W/%226512e95e-14960%22	https://gamaan.org/wp-includes/css/dist/components/style-rtl.min.css?ver=6.4.2	C:/My%20Web%20Sites/UM/gamaan.org/wp-includes/css/dist/components/style-rtl.min1e39.css	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:01	118115/118115	---MCZ	200	added ('OK')	text/css	etag:W/%22654136b0-1cd63%22	https://gamaan.org/wp-includes/css/dist/block-editor/style-rtl.min.css?ver=6.4.2	C:/My%20Web%20Sites/UM/gamaan.org/wp-includes/css/dist/block-editor/style-rtl.min1e39.css	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:02	490/490	---M--	200	added ('OK')	text/css	etag:%22649af113-1ea%22	https://gamaan.org/wp-includes/css/dist/reusable-blocks/style-rtl.min.css?ver=6.4.2	C:/My%20Web%20Sites/UM/gamaan.org/wp-includes/css/dist/reusable-blocks/style-rtl.min1e39.css	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:02	178780/178780	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22456602c90ca8a097b3330b7d622d0192%22	https://gamaan.org/fa/feed/	C:/My%20Web%20Sites/UM/gamaan.org/fa/feed/index.html	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:02	829/829	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22456602c90ca8a097b3330b7d622d0192%22	https://gamaan.org/fa/comments/feed/	C:/My%20Web%20Sites/UM/gamaan.org/fa/comments/feed/index.html	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:02	1142/1142	---MCZ	200	added ('OK')	text/css	etag:W/%2265243748-476%22	https://gamaan.org/wp-includes/css/dist/patterns/style-rtl.min.css?ver=6.4.2	C:/My%20Web%20Sites/UM/gamaan.org/wp-includes/css/dist/patterns/style-rtl.min1e39.css	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:02	17720/17720	---MCZ	200	added ('OK')	text/css	etag:W/%226512e95e-4538%22	https://gamaan.org/wp-includes/css/dist/editor/style-rtl.min.css?ver=6.4.2	C:/My%20Web%20Sites/UM/gamaan.org/wp-includes/css/dist/editor/style-rtl.min1e39.css	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:02	152/152	---M--	200	added ('OK')	text/css	etag:%22656abe93-98%22	https://gamaan.org/wp-content/plugins/contact-form-7/includes/css/styles-rtl.css?ver=5.8.4	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/plugins/contact-form-7/includes/css/styles-rtl69c8.css	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:03	117337/117337	---MCZ	200	added ('OK')	text/css	etag:W/%2265740220-1ca59%22	https://gamaan.org/wp-content/plugins/elementor/assets/css/frontend-lite-rtl.min.css?ver=3.18.2	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/plugins/elementor/assets/css/frontend-lite-rtl.minaad7.css	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:03	20226/20226	---MCZ	200	added ('OK')	text/css	etag:W/%22654de70a-4f02%22	https://gamaan.org/wp-content/uploads/elementor/css/post-2611.css?ver=1694177734	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/uploads/elementor/css/post-26117ed0.css	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:04	55776/55776	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:18:04%20GMT	https://gamaan.org/wp-json/wp/v2/pages/2611	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/wp/v2/pages/2611.json	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:04	3195/3195	---MCZ	200	added ('OK')	text/css	etag:W/%22624426ae-c7b%22	https://gamaan.org/wp-content/themes/dotlife-child/rtl.css	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/themes/dotlife-child/rtl.css	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:05	2169/2169	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:18:05%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Ffa%2F%25d8%25ae%25d8%25a7%25d9%2586%25d9%2587%2F	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embed2708.json	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:06	2336/2336	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jan%202024%2017:18:05%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Ffa%2F%25d8%25ae%25d8%25a7%25d9%2586%25d9%2587%2F&format=xml	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embeda366	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:07	91892/91892	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jan%202024%2017:18:06%20GMT	https://gamaan.org/f	C:/My%20Web%20Sites/UM/gamaan.org/f	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:14	119141/119141	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jan%202024%2017:18:09%20GMT	https://gamaan.org/fa/2023/09/05/media-survey-1402/	C:/My%20Web%20Sites/UM/gamaan.org/fa/2023/09/05/media-survey-1402/index.html	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:15	131295/131295	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jan%202024%2017:18:09%20GMT	https://gamaan.org/fa/2023/02/04/protests_survey_persian/	C:/My%20Web%20Sites/UM/gamaan.org/fa/2023/02/04/protests_survey_persian/index.html	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2017:18:08%20GMT	https://gamaan.org/fa/category/%da%af%d8%b2%d8%a7%d8%b1%d8%b4/	C:/My%20Web%20Sites/UM/gamaan.org/fa/category/%da%af%d8%b2%d8%a7%d8%b1%d8%b4/index.html	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2017:18:08%20GMT	https://gamaan.org/fa/?p=5402	C:/My%20Web%20Sites/UM/gamaan.org/fa/index28ec.html	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:16	17123/17123	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:18:16%20GMT	https://gamaan.org/wp-json/wp/v2/posts/6494	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/wp/v2/posts/6494.json	(from https://gamaan.org/2023/09/08/iranians-attitudes-toward-media-2023/)
21:18:16	143894/143894	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jan%202024%2017:18:16%20GMT	https://gamaan.org/fa/2022/03/31/political-systems-survey/	C:/My%20Web%20Sites/UM/gamaan.org/fa/2022/03/31/political-systems-survey/index.html	(from https://gamaan.org/fa/%d8%ae%d8%a7%d9%86%d9%87/)
21:18:17	2465/2465	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:18:17%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2F2023%2F09%2F08%2Firanians-attitudes-toward-media-2023%2F	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embed2ce6.json	(from https://gamaan.org/2023/09/08/iranians-attitudes-toward-media-2023/)
21:18:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2017:18:17%20GMT	https://gamaan.org/?p=6494	C:/My%20Web%20Sites/UM/gamaan.org/index7fff.html	(from https://gamaan.org/2023/09/08/iranians-attitudes-toward-media-2023/)
21:18:18	2660/2660	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jan%202024%2017:18:18%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2F2023%2F09%2F08%2Firanians-attitudes-toward-media-2023%2F&format=xml	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embed9f35	(from https://gamaan.org/2023/09/08/iranians-attitudes-toward-media-2023/)
21:18:19	105683/105683	---M--	200	added ('OK')	image/jpeg	etag:%22cda0402159af0cb3%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2023/09/Image-08-09-2023-at-15.46.jpeg?fit=804%2C1024&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2023/09/Image-08-09-2023-at-15.469fc3.jpg	(from https://gamaan.org/2023/09/08/iranians-attitudes-toward-media-2023/)
21:18:19	614/614	---MCZ	200	added ('OK')	text/css	etag:W/%22654de70a-266%22	https://gamaan.org/wp-content/uploads/elementor/css/post-5358.css?ver=1694985475	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/uploads/elementor/css/post-53586f96.css	(from https://gamaan.org/2023/02/04/protests_survey/)
21:18:20	951804/951804	---M--	200	added ('OK')	application/pdf	etag:%2265076854-e85fc%22	https://gamaan.org/wp-content/uploads/2023/09/GAMAAN-Media-Survey-2023-English.pdf	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/uploads/2023/09/GAMAAN-Media-Survey-2023-English.pdf	(from https://gamaan.org/2023/09/08/iranians-attitudes-toward-media-2023/)
21:18:20	22554/22554	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:18:20%20GMT	https://gamaan.org/wp-json/wp/v2/posts/5358	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/wp/v2/posts/5358.json	(from https://gamaan.org/2023/02/04/protests_survey/)
